,latitude,longitude,bounding_box,class
7818,25.813424027450104,73.34602481843592,"73.34600309610981,25.813439578780798,73.34604654076203,25.81340847611941",Prosopis cineraria
7819,26.11622823447146,75.81543316371511,"75.81541018502237,26.116249808677388,75.81545614240787,26.116206660265533",Azadirachta indica
7820,26.151832479798028,76.23691046690985,"76.23689899637075,26.151841606690077,76.23692193744894,26.15182335290598",Azadirachta indica
7821,26.151702904632927,76.2368862796713,"76.23684925707923,26.15174949302497,76.23692330226335,26.15165631624089",Azadirachta indica
7822,25.21922175618895,75.83279601179393,"75.83277071351215,25.219242216703133,75.83282131007572,25.219201295674768",Eucalyptus tereticornis
7823,25.300436446749465,74.64223128318163,"74.64220807949492,25.3004623534729,74.64225448686834,25.300410540026025",Azadirachta indica
7824,24.53499170074145,73.73817903292289,"73.73814605439792,24.535019644208834,73.73821201144786,24.53496375727407",prosopis juliflora
7825,24.75276003851401,74.57390153735415,"74.57386526971297,24.75279154468495,74.57393780499531,24.75272853234308",Azadirachta indica
7826,27.38684005345884,76.60357283225196,"76.6035350433541,27.386870950739883,76.6036106211498,27.386809156177797",Azadirachta indica
7827,25.318609551540497,74.6541158829384,"74.65407602895073,25.3186489668902,74.65415573692607,25.318570136190797",Azadirachta indica
7828,27.66048560782216,76.22642395709244,"76.22639217728424,27.660505070480294,76.22645573690062,27.660466145164015",Vachellia nilotica
7829,25.489897843882023,75.6475218821274,"75.64749619781821,25.489920532583657,75.6475475664366,25.48987515518039",Phoenix sylvestris
7830,24.07635971476148,74.87715230471944,"74.8770975305774,24.076414992901825,74.87720707886149,24.07630443662114",Azadirachta indica
7831,25.305958051270608,74.6355277791703,"74.63548699883137,25.305995201706395,74.63556855950922,25.305920900834817",Vachellia nilotica
7832,25.30305848530429,74.64447182648968,"74.64445020132797,25.303075365564915,74.64449345165139,25.303041605043664",prosopis juliflora
7833,25.47702112100967,75.64976337066584,"75.64973651269841,25.477056231736043,75.64979022863326,25.4769860102833",Azadirachta indica
7834,25.4771344809813,75.64965423874057,"75.64963010580108,25.47715603441199,75.64967837168005,25.477112927550607",Azadirachta indica
7835,25.8077454960456,73.33366759012803,"73.33365576232214,25.80775551662769,73.33367941793392,25.807735475463506",Azadirachta indica
7836,26.49422263750953,74.42197821443224,"74.42195017729415,26.494248482229434,74.42200625157035,26.494196792789623",Vachellia nilotica
7837,26.49401061613046,74.42201753055821,"74.42197182097055,26.494058961699427,74.42206324014586,26.493962270561497",Azadirachta indica
7838,27.38666783823177,76.60009826739801,"76.60004468072029,27.386698915801706,76.60015185407572,27.386636760661826",Prosopis cineraria
7839,25.3090741318788,74.65209888964401,"74.65208116129126,25.309085378308453,74.65211661799674,25.309062885449155",Azadirachta indica
7840,26.49325476055443,74.4243309030721,"74.42430561067806,26.49326481613141,74.42435619546615,26.493244704977446",Prosopis cineraria
7841,26.49327658011645,74.42442408117898,"74.42439825661404,26.493299048390305,74.42444990574393,26.49325411184261",prosopis juliflora
7842,26.78326851153912,75.80132675499206,"75.8012929567745,26.783290145043477,75.80136055320963,26.783246878034745",Azadirachta indica
7843,26.985562368954376,75.68634775714114,"75.68631929214344,26.9855941063847,75.68637622213882,26.985530631524053",Azadirachta indica
7844,25.322006405930097,74.65229093476478,"74.65226304909503,25.322040204868546,74.65231882043453,25.32197260699165",Azadirachta indica
7845,25.32179494687177,74.652134584582,"74.6521112107077,25.32182536995783,74.65215795845629,25.321764523785706",saraca asoca
7846,25.04164919074392,72.14802391150118,"72.1479901521306,25.041680125569194,72.14805767087178,25.041618255918646",Azadirachta indica
7847,26.866465194751207,76.53394062845308,"76.53387411443956,26.86650089565116,76.53400714246662,26.86642949385125",Vachellia nilotica
7848,26.866408828028305,76.53403988965252,"76.53402592039305,26.866422519909044,76.534053858912,26.86639513614757",Vachellia nilotica
7849,25.41226587680549,75.64716420651727,"75.64713137391195,25.412285210568534,75.6471970391226,25.412246543042457",Vachellia nilotica
7850,26.493726092409783,74.41259068609173,"74.41256996986043,26.493760994344075,74.41261140232305,26.49369119047549",Azadirachta indica
7851,26.493900181876427,74.41238503975337,"74.41234172961943,26.49393837661855,74.41242834988732,26.4938619871343",Prosopis cineraria
7852,24.0141215616734,74.90504240759151,"74.90502857022533,24.01413510149529,74.9050562449577,24.014108021851513",Azadirachta indica
7853,24.013929555778585,74.90492901021744,"74.90490702341936,24.013952122799047,74.90495099701552,24.013906988758123",Vachellia nilotica
7854,25.71530667561101,73.32038472235574,"73.32036832479032,25.715321156754,73.32040111992116,25.71529219446802",prosopis juliflora
7855,25.70446244680669,73.33093163247182,"73.3308987816502,25.704484640215554,73.33096448329343,25.70444025339783",prosopis juliflora
7856,25.704416530497504,73.33076520739559,"73.33075261174812,25.704426542560768,73.33077780304306,25.70440651843424",Azadirachta indica
7857,25.743306529819183,73.31854830175854,"73.31850138761133,25.74334209904398,73.31859521590576,25.743270960594387",Azadirachta indica
7858,25.21877442630278,75.83225412552966,"75.83222301789485,25.218807335979673,75.83228523316446,25.21874151662589",Eucalyptus tereticornis
7859,26.937726347097264,72.90073201288476,"72.90068814137938,26.93776743512536,72.90077588439013,26.93768525906917",Vachellia nilotica
7860,26.93764999272837,72.90083192023772,"72.90080776093671,26.937663170791073,72.90085607953873,26.937636814665673",Vachellia nilotica
7861,25.326381220112104,74.67074601155332,"74.67069169445429,25.32643076705033,74.67080032865236,25.326331673173883",Azadirachta indica
7862,26.417766941723045,77.03681409865212,"77.03677893184407,26.417797905051952,77.03684926546018,26.41773597839414",Vachellia nilotica
7863,25.745030654804467,73.31921743571698,"73.31919713748812,25.74505637525027,73.31923773394584,25.74500493435866",prosopis juliflora
7864,27.90593859674932,73.21528218672815,"73.2152388111638,27.90597977516558,73.21532556229249,27.90589741833306",prosopis juliflora
7865,26.000731116894627,72.22977381565295,"72.22974032732733,26.00075867282285,72.22980730397855,26.000703560966407",Azadirachta indica
7866,25.85477071453908,71.03672329908781,"71.03669933629803,25.85479136037984,71.0367472618776,25.854750068698323",Ziziphus jujuba
7867,26.15376507208743,76.24470884426373,"76.24468696161394,26.153794603384416,76.24473072691353,26.15373554079045",Azadirachta indica
7868,26.15372025501319,76.24480184207505,"76.24478785807347,26.15375761786004,76.24481582607662,26.153682892166337",Azadirachta indica
7869,26.11231644249705,75.81561698050272,"75.8155745094301,26.11236634310718,75.81565945157534,26.112266541886928",Vachellia nilotica
7870,24.046740853817475,74.88438425103078,"74.88437194881053,24.04674987674875,74.88439655325102,24.0467318308862",Prosopis cineraria
7871,25.81015771845373,72.23557130421904,"72.23553982087665,25.810188701690738,72.2356027875614,25.81012673521673",prosopis juliflora
7872,27.462345218203065,76.87904460705985,"76.87902059219627,27.462364720836028,76.87906862192344,27.462325715570095",saraca asoca
7873,26.145706516377484,76.23903563923326,"76.23899543401869,26.145747489925224,76.23907584444784,26.145665542829743",prosopis juliflora
7874,25.421866710417003,75.64907927714444,"75.64904402292562,25.42189847184991,75.64911453136327,25.421834948984095",Azadirachta indica
7875,26.221055295892626,71.87718785398116,"71.8771595804603,26.221075035212305,71.877216127502,26.22103555657295",Prosopis cineraria
7876,26.221037743053003,71.87727588854705,"71.87724730259765,26.221057488646792,71.87730447449643,26.22101799745921",Prosopis cineraria
7877,26.221154781777614,71.87706338628432,"71.8770499437807,26.22116745708392,71.87707682878793,26.221142106471312",Prosopis cineraria
7878,26.788129151770967,75.80431216455423,"75.80429403546177,26.788143925760135,75.80433029364671,26.7881143777818",Azadirachta indica
7879,26.787940901677977,75.80427405658699,"75.80424944543216,26.787972640596042,75.80429866774182,26.78790916275991",Vachellia nilotica
7880,25.490974299883497,75.64812056986,"75.6480995248697,25.490992453125944,75.64814161485027,25.490956146641054",Prosopis cineraria
7881,26.7858628512411,75.80732096047002,"75.80729403839025,26.785878804263966,75.80734788254979,26.785846898218228",Azadirachta indica
7882,25.65376354609881,76.18771018417169,"76.1876833707504,25.653790851442846,76.18773699759298,25.653736240754768",Prosopis cineraria
7883,25.65363408100462,76.18753114519879,"76.1875108240082,25.653656818973428,76.18755146638937,25.653611343035806",Ficus religiosa
7884,25.653789705981616,76.18754669500393,"76.18752721824563,25.653803408013946,76.18756617176223,25.65377600394929",Ficus religiosa
7885,25.418075442594123,75.65587887159435,"75.65584792152791,25.418098156218193,75.65590982166079,25.41805272897005",Dalbergia sissoo
7886,27.907473077663656,73.13691500828418,"73.13687822231633,27.90749852619686,73.13695179425203,27.907447629130452",Vachellia nilotica
7887,25.49015340401853,75.62978770504198,"75.6297517690539,25.49017839121719,75.62982364103006,25.490128416819875",Azadirachta indica
7888,25.49024366780116,75.62953353533317,"75.62949791605448,25.490269782347543,75.62956915461184,25.490217553254773",Azadirachta indica
7889,25.063305643379515,72.15556816965429,"72.15553574832182,25.063328709377082,72.15560059098674,25.063282577381948",Azadirachta indica
7890,25.39701400975169,74.63728350843904,"74.63726073415214,25.39704556030807,74.63730628272594,25.396982459195304",Azadirachta indica
7891,25.420981330164665,75.6437854745148,"75.64376535498526,25.420996092397484,75.64380559404434,25.420966567931842",Azadirachta indica
7892,25.420883247269728,75.6437579194177,"75.6437381166257,25.42089913688836,75.64377772220969,25.420867357651094",Phoenix sylvestris
7893,26.20024970763758,75.65833613246777,"75.65830162456521,26.200287111200517,75.65837064037032,26.200212304074643",Vachellia nilotica
7894,24.1665390021266,73.5388541379002,"73.5388424638623,24.166551306703354,73.53886581193811,24.166526697549845",Mangifera indica
7895,24.166548844635493,73.53882111555339,"73.53880973620487,24.166562280798654,73.53883249490192,24.166535408472335",Azadirachta indica
7896,26.193415560874115,75.64263911236927,"75.64261388477851,26.193434860757048,75.64266433996002,26.193396260991182",Vachellia nilotica
7897,26.494151502321305,74.42308610435617,"74.42307791785932,26.494158240953386,74.42309429085302,26.494144763689224",Azadirachta indica
7898,26.42422995162395,77.01584821420485,"77.0158204581948,26.424255164371402,77.01587597021489,26.424204738876494",prosopis juliflora
7899,24.071614907788728,74.88807612609202,"74.88805151838663,24.07163182514704,74.8881007337974,24.071597990430412",Dalbergia sissoo
7900,24.00476055315179,74.88649406809265,"74.886454253006,24.00478987855421,74.8865338831793,24.004731227749375",Azadirachta indica
7901,24.004620617058407,74.8865806826964,"74.88655331934542,24.00464091942481,74.8866080460474,24.00460031469201",Vachellia nilotica
7902,27.428658719946,77.0079636533483,"77.00793371728606,27.428698634978385,77.00799358941055,27.428618804913608",Vachellia nilotica
7903,26.415804524748523,77.03684351751099,"77.03681835289056,26.415834217333604,77.03686868213141,26.415774832163446",Vachellia nilotica
7904,25.72365156336297,73.31772996781271,"73.31771347655052,25.72366152917246,73.31774645907488,25.723641597553478",Azadirachta indica
7905,26.19513120924908,75.64765337484755,"75.64762389400912,26.195173102302714,75.647682855686,26.195089316195446",Azadirachta indica
7906,24.64923067537585,74.62596051717826,"74.6259319994772,24.64926672997088,74.62598903487931,24.649194620780833",Azadirachta indica
7907,25.013733381989177,72.15340439164925,"72.15336948189807,25.013764296711415,72.15343930140044,25.01370246726694",Prosopis cineraria
7908,27.395091285585487,76.93352893640258,"76.93349677129434,27.395113166164364,76.9335611015108,27.395069405006605",Ficus religiosa
7909,27.395230781640457,76.93339454473701,"76.9333677499261,27.39525258773742,76.93342133954793,27.39520897554349",Ficus religiosa
7910,27.39528270725645,76.93339228854327,"76.93336182063554,27.395311333103177,76.93342275645102,27.39525408140972",Dalbergia sissoo
7911,24.10726279481294,74.88228541935321,"74.88223895728298,24.107295500564497,74.88233188142344,24.107230089061385",Azadirachta indica
7912,24.107152192984728,74.88233994754063,"74.88231655814124,24.10717362633103,74.88236333694003,24.107130759638423",Azadirachta indica
7913,24.10719720964144,74.88215294782421,"74.88212370560105,24.107229928631774,74.88218219004736,24.10716449065111",Azadirachta indica
7914,25.74828097120805,73.32747724178247,"73.32745554538644,25.748295392078347,73.32749893817852,25.748266550337764",Azadirachta indica
7915,25.72810420760655,73.32819247026002,"73.3281568999652,25.728142167481618,73.32822804055485,25.728066247731483",Azadirachta indica
7916,26.86400926478958,76.53243833432262,"76.53242524775847,26.864018433520013,76.53245142088676,26.864000096059147",Azadirachta indica
7917,26.863953557907063,76.53226868232821,"76.53221286153926,26.86398914207812,76.53232450311715,26.863917973736008",Vachellia nilotica
7918,25.807675526109406,73.33514432299884,"73.33512967496995,25.807686642979007,73.33515897102772,25.807664409239806",Azadirachta indica
7919,26.201827937613928,75.6535525730171,"75.65350742250658,26.201864259749733,75.65359772352761,26.201791615478125",Azadirachta indica
7920,25.305961341104044,74.6345765444614,"74.63455818053463,25.305977099147515,74.63459490838818,25.305945583060577",Azadirachta indica
7921,25.062459446862807,72.15755828513835,"72.15753803732194,25.06247823463303,72.15757853295476,25.062440659092584",Azadirachta indica
7922,25.062403322399017,72.15745486113448,"72.15743381437966,25.06241983888728,72.1574759078893,25.062386805910755",Azadirachta indica
7923,25.062479938241964,72.15750920577696,"72.15749553612895,25.062488700203783,72.15752287542497,25.06247117628014",Azadirachta indica
7924,24.07135004792694,74.88120062196862,"74.88114541137328,24.07138274674867,74.88125583256394,24.07131734910521",Vachellia nilotica
7925,27.429795575691912,76.99966777569209,"76.99965318846917,27.429810450431248,76.99968236291501,27.429780700952577",Dalbergia sissoo
7926,25.72943274004406,73.31646239222493,"73.31642886449764,25.729447022645797,73.31649591995222,25.72941845744232",Azadirachta indica
7927,25.220311158140262,75.8281517197635,"75.8281359909825,25.220324791595257,75.82816744854448,25.220297524685275",Mangifera indica
7928,26.42242244397673,77.01817161133715,"77.0181459896785,26.422444242285646,77.01819723299579,26.422400645667814",Vachellia nilotica
7929,27.06059710278057,76.61695364592057,"76.61693027870514,27.060615424234822,76.61697701313602,27.06057878132631",Vachellia nilotica
7930,26.98659315980654,75.6874143514307,"75.68739553901963,26.986606793909377,75.68743316384177,26.986579525703704",Azadirachta indica
7931,25.7464250993424,73.32036129089914,"73.3203423654341,25.74644180803618,73.32038021636417,25.746408390648607",prosopis juliflora
7932,29.18908188612582,75.35214628614659,"75.35211264081246,29.18911243610378,75.3521799314807,29.189051336147855",Dalbergia sissoo
7933,26.425975803556376,77.03468650606635,"77.03464121494274,26.426001269422837,77.03473179718996,26.425950337689915",Vachellia nilotica
7934,26.2200687596826,75.64992646564272,"75.64991465991757,26.220083485548265,75.64993827136789,26.220054033816933",Azadirachta indica
7935,26.417610192762115,77.03712553717602,"77.037093288197,26.41764675575102,77.03715778615505,26.417573629773212",Vachellia nilotica
7936,27.911162313076208,73.14061657273149,"73.14060323119334,27.911181310514685,73.14062991426965,27.91114331563773",Prosopis cineraria
7937,28.41585894555951,74.60439547304566,"74.60437911726149,28.415881464622505,74.60441182882981,28.415836426496515",Prosopis cineraria
7938,27.3836076010652,76.59708116304989,"76.5970368846651,27.383648725232053,76.59712544143467,27.383566476898334",Vachellia nilotica
7939,26.774557973584105,74.05266134054514,"74.05264075155618,26.774577020732327,74.05268192953409,26.77453892643588",Vachellia nilotica
7940,26.77439771503291,74.05265999878685,"74.0526290825703,26.774430235351165,74.0526909150034,26.77436519471466",Vachellia nilotica
7941,25.212630825870548,75.82635889608031,"75.82634137554702,25.21265462815768,75.8263764166136,25.212607023583416",Mangifera indica
7942,26.78596805469843,75.80885986949411,"75.80884458647002,26.78598507008948,75.80887515251823,26.78595103930738",Azadirachta indica
7943,25.732417204440072,73.33459300098171,"73.33457800397062,25.732431703142705,73.3346079979928,25.73240270573744",Phoenix sylvestris
7944,25.732350444004886,73.33447853092159,"73.33444824119414,25.732378309530034,73.33450882064905,25.73232257847974",Azadirachta indica
7945,24.07836886067478,74.87512228259955,"74.87509858872986,24.07839142178452,74.87514597646924,24.078346299565037",Vachellia nilotica
7946,25.30971856219612,74.65396261512348,"74.65392867559629,25.309753476151695,74.65399655465066,25.30968364824054",Azadirachta indica
7947,25.317371826980256,74.65292885726555,"74.6529044106419,25.317397732393562,74.65295330388922,25.31734592156695",Morus Alba
7948,27.38063950107727,76.59053203203263,"76.59045943233305,27.380688843898817,76.59060463173219,27.380590158255725",Azadirachta indica
7949,26.49835953582372,77.01640995758572,"77.01638036373855,26.49838815988195,77.0164395514329,26.498330911765475",Azadirachta indica
7950,24.108120017700323,74.8841525436366,"74.88413608123027,24.108132424424575,74.88416900604294,24.108107610976074",Vachellia nilotica
7951,24.10823405560357,74.88416181978585,"74.8841455080685,24.108249849498385,74.88417813150319,24.10821826170877",Azadirachta indica
7952,24.10816524202632,74.88423645044267,"74.88422213850684,24.108179908425633,74.88425076237851,24.108150575626997",Vachellia nilotica
7953,25.05805724277859,72.18550646485544,"72.18548294658767,25.058070332702403,72.1855299831232,25.05804415285478",Azadirachta indica
7954,25.058118172033005,72.18538843500866,"72.18535736108194,25.058146910605558,72.18541950893538,25.05808943346045",Azadirachta indica
7955,27.37890101855997,76.58218141556958,"76.58215216880777,27.378932941576107,76.58221066233138,27.37886909554383",Azadirachta indica
7956,25.209086254580207,75.82780804657503,"75.8277803444134,25.209118015492855,75.82783574873665,25.209054493667562",Eucalyptus tereticornis
7957,24.745076218139573,74.59656651524536,"74.59653011554592,24.74510321392743,74.5966029149448,24.745049222351714",Azadirachta indica
7958,24.74514174033241,74.59658345568764,"74.59656982146619,24.745152992703186,74.59659708990907,24.745130487961635",Azadirachta indica
7959,25.062605472249288,72.15699648327349,"72.15695234980248,25.062649745795284,72.1570406167445,25.062561198703293",Vachellia nilotica
7960,28.41761462423483,74.6036192013578,"74.6036011071002,28.417632624821834,74.6036372956154,28.41759662364782",Vachellia nilotica
7961,28.41760964326862,74.60345857023012,"74.60342557228698,28.41764565369028,74.60349156817325,28.417573632846963",Vachellia nilotica
7962,24.074269512413167,74.87808808131766,"74.87802517254126,24.074313494191557,74.87815099009406,24.07422553063478",Azadirachta indica
7963,24.07420409034448,74.87816499790262,"74.87813682749491,24.07424809982105,74.8781931683103,24.0741600808679",Vachellia nilotica
7964,24.07412050569802,74.87811865663602,"74.87808002333236,24.07417579706454,74.87815728993968,24.074065214331494",Vachellia nilotica
7965,24.744594536846503,74.57944854693812,"74.57941814341633,24.74462944760309,74.57947895045993,24.744559626089917",Azadirachta indica
7966,24.0930346747407,74.86818737073416,"74.86817352217298,24.093047082024725,74.86820121929534,24.093022267456675",Vachellia leucophloea
7967,24.09303912028372,74.8681055808186,"74.86807754963462,24.093089902015723,74.86813361200258,24.09298833855172",Vachellia nilotica
7968,27.65639904738785,76.21229127993399,"76.21226780910469,27.656425204114143,76.21231475076328,27.656372890661558",Azadirachta indica
7969,25.65559120620913,76.19595565933993,"76.19592885872581,25.655619641548046,76.19598245995405,25.655562770870233",prosopis juliflora
7970,24.105542905398835,74.87332047600898,"74.87327400896547,24.10557899547862,74.87336694305252,24.10550681531905",Azadirachta indica
7971,24.105435665919053,74.87334133730391,"74.87329285938435,24.105484173544284,74.87338981522346,24.105387158293826",Azadirachta indica
7972,24.10544684544288,74.87320787417448,"74.87316986208462,24.10548407152192,74.87324588626436,24.10540961936383",Azadirachta indica
7973,25.747947928103027,73.32825071901799,"73.32823716817953,25.747959057213567,73.32826426985645,25.747936798992487",Vachellia nilotica
7974,25.747969156141284,73.32803563399568,"73.32801839073379,25.747988142121418,73.32805287725756,25.74795017016115",Azadirachta indica
7975,26.945464149874585,75.67590181436127,"75.67587332927867,26.945491371224133,75.67593029944386,26.945436928525037",Azadirachta indica
7976,26.78505799807785,75.80913665432999,"75.80910360585293,26.785096557264257,75.80916970280704,26.785019438891442",saraca asoca
7977,26.14646057215661,76.2386203401181,"76.23858252787569,26.14649136809203,76.23865815236051,26.14642977622118",prosopis juliflora
7978,24.01511357079387,74.90807236671489,"74.9080324004655,24.01514177264264,74.9081123329643,24.015085368945098",Phoenix sylvestris
7979,26.129340391470024,75.78481146892017,"75.7847763746624,26.129374441994614,75.78484656317794,26.129306340945437",Vachellia nilotica
7980,25.484341162594696,75.64849072017313,"75.64845577704477,25.484376308823162,75.64852566330148,25.484306016366233",Moringa oleifera
7981,25.318421912375747,74.65497071307513,"74.65492201068318,25.31846130724856,74.6550194154671,25.31838251750294",prosopis juliflora
7982,28.41515115948831,74.60467249379158,"74.60465330858328,28.415162387085733,74.6046916789999,28.415139931890888",Vachellia nilotica
7983,27.395777955621305,76.94045897861278,"76.94044497962358,27.395790559898124,76.94047297760198,27.39576535134448",Azadirachta indica
7984,27.397039139550927,76.93713725848608,"76.93709267360734,27.3970736029761,76.93718184336483,27.397004676125757",Ficus religiosa
7985,24.002493533350588,74.90857723369322,"74.9085538564928,24.00253077755632,74.90860061089364,24.002456289144853",Vachellia nilotica
7986,25.749720997132044,73.3242473580302,"73.32421932344585,25.749731959130905,73.32427539261457,25.749710035133187",Azadirachta indica
7987,26.75092429813128,74.0512797864656,"74.05126108707798,26.75094335786493,74.05129848585322,26.75090523839763",Vachellia nilotica
7988,27.02933221117211,77.41385875815624,"77.41380848735054,27.029381576667394,77.41390902896195,27.029282845676832",prosopis juliflora
7989,25.41531872436736,75.65719788917784,"75.65717717529351,25.415338006169343,75.65721860306215,25.41529944256536",Azadirachta indica
7990,24.0836530111273,74.87832823603767,"74.8783053124854,24.083673315285655,74.87835115958994,24.083632706968945",Vachellia nilotica
7991,25.414737890375378,75.64767890521205,"75.64761640025948,25.414786703208,75.6477414101646,25.41468907754275",prosopis juliflora
7992,26.416764878360965,77.02355940769455,"77.0235420293084,26.416792202072834,77.0235767860807,26.416737554649096",Vachellia nilotica
7993,25.73237773513784,73.32387206689708,"73.32384398386996,25.732414651523666,73.32390014992421,25.732340818752014",Vachellia nilotica
7994,26.94008866150672,72.91015162647432,"72.91012598037506,26.94011422868105,72.91017727257356,26.940063094332388",Vachellia nilotica
7995,26.93990967857889,72.91002575169871,"72.91000410046331,26.93993192051314,72.91004740293411,26.93988743664464",Azadirachta indica
7996,24.10467589950823,74.87617392832553,"74.87615053292795,24.104702977005246,74.87619732372309,24.104648822011217",Azadirachta indica
7997,26.498400664351102,77.03354233672667,"77.03352167692627,26.49842013864706,77.03356299652707,26.498381190055145",Azadirachta indica
7998,25.21589961976984,75.83181951112194,"75.83179581036215,25.215926843790356,75.83184321188172,25.21587239574931",Azadirachta indica
7999,25.809034523171107,73.33724298660809,"73.3372240213974,25.809053490119915,73.33726195181876,25.8090155562223",Azadirachta indica
8000,25.80922207866356,73.33716447532939,"73.33712074827176,25.809262203150702,73.33720820238702,25.809181954176413",Azadirachta indica
8001,25.80684223832314,73.33904791723843,"73.33901257545737,25.80687343153368,73.33908325901949,25.806811045112596",Prosopis cineraria
8002,26.42623940171033,77.03558679376971,"77.03556919907693,26.426254319315376,77.0356043884625,26.42622448410528",Vachellia nilotica
8003,26.193734801839945,75.64846226774469,"75.64844051884349,26.19376085899848,75.64848401664588,26.193708744681413",Azadirachta indica
8004,26.136029861145303,75.76593821139046,"75.76592860208808,26.136042327365914,75.76594782069284,26.136017394924693",Vachellia nilotica
8005,27.38635420876165,76.5963537209085,"76.59632790322556,27.386382710641406,76.59637953859142,27.38632570688189",Vachellia nilotica
8006,24.07237144545784,74.88218340778342,"74.88216417891579,24.07238836600612,74.88220263665104,24.072354524909564",Vachellia nilotica
8007,24.072595953133245,74.88196539908029,"74.88192262914617,24.072638823036407,74.88200816901441,24.07255308323008",Azadirachta indica
8008,25.21112103757721,75.80788373786177,"75.80784546135743,25.21114946629148,75.80792201436611,25.21109260886294",Azadirachta indica
8009,25.21127267878544,75.80781339409023,"75.80779244313707,25.211294240123674,75.80783434504337,25.211251117447198",Phoenix sylvestris
8010,25.709021477999293,73.33398774357705,"73.33396440276593,25.709053937067686,73.33401108438818,25.708989018930904",Azadirachta indica
8011,25.709086695093752,73.33396721633942,"73.33394151032944,25.709110099296442,73.3339929223494,25.709063290891066",Azadirachta indica
8012,25.708942424183384,73.33388374330954,"73.33385683754445,25.70897371400477,73.33391064907464,25.708911134361994",prosopis juliflora
8013,24.00200945550009,74.89491613116937,"74.89486140634463,24.002052321303015,74.89497085599412,24.001966589697165",Vachellia nilotica
8014,24.00213477268236,74.89490788735637,"74.89489143770032,24.002149438855124,74.89492433701241,24.0021201065096",Vachellia nilotica
8015,24.002100978276506,74.89501975287538,"74.89497225110586,24.002140461958106,74.89506725464491,24.0020614945949",Vachellia nilotica
8016,26.939145376768654,72.91356975745394,"72.91354350389422,26.93916980748456,72.91359601101367,26.939120946052746",Azadirachta indica
8017,27.08075055588715,76.6021912985465,"76.60217926744458,27.080768745840686,76.60220332964842,27.080732365933617",Vachellia nilotica
8018,27.080720183678626,76.6023812017634,"76.6023641134696,27.080737302995647,76.6023982900572,27.080703064361597",Azadirachta indica
8019,25.73249876258596,73.33471863369681,"73.33469760958337,25.732521091719544,73.33473965781023,25.732476433452383",Phoenix sylvestris
8020,29.582245737711503,74.27596219259931,"74.27594806109194,29.58225919786368,74.2759763241067,29.582232277559324",Vachellia nilotica
8021,26.421365392977226,77.01960174281042,"77.01957794181781,26.42138378108119,77.01962554380303,26.421347004873258",Vachellia nilotica
8022,27.494334128982267,77.10735477986,"77.10732264584209,27.49435717685677,77.10738691387792,27.494311081107767",Azadirachta indica
8023,24.05132871466118,74.8765077712768,"74.87648239105374,24.051352403748577,74.87653315149986,24.051305025573782",Eucalyptus tereticornis
8024,24.05150252722192,74.87643645005792,"74.87640906759529,24.051530730787423,74.87646383252054,24.051474323656407",Eucalyptus tereticornis
8025,25.730190582237043,73.3218965942709,"73.32184985799582,25.730225026414193,73.32194333054596,25.730156138059893",Ficus benghalensis
8026,25.30171682582089,74.64562390813839,"74.64558499163002,25.30175511241404,74.64566282464675,25.301678539227737",prosopis juliflora
8027,26.14302895783268,75.77431863663196,"75.77429816829932,26.143053898074534,75.7743391049646,26.143004017590815",Vachellia nilotica
8028,29.56324619291704,74.30682818640967,"74.30679383857682,29.563268575832538,74.30686253424253,29.563223810001546",Azadirachta indica
8029,24.10391497288181,74.87621355743597,"74.8761838543093,24.103946561355095,74.87624326056265,24.103883384408526",Azadirachta indica
8030,24.10385389751205,74.87607985812748,"74.87603871051846,24.103955475855052,74.87612100573651,24.10375231916904",Azadirachta indica
8031,24.10407065389372,74.87606104641927,"74.87602103361478,24.104111266127482,74.87610105922376,24.104030041659964",Azadirachta indica
8032,25.713396500507248,73.32002165008839,"73.31999057077286,25.71341419778947,73.32005272940393,25.713378803225027",Azadirachta indica
8033,25.759074879012765,73.30137129817462,"73.30133586566555,25.759112833106755,73.30140673068368,25.75903692491877",prosopis juliflora
8034,25.21750402861629,75.83574806399234,"75.83571306386922,25.217557278991663,75.83578306411546,25.217450778240917",Vachellia nilotica
8035,25.493357745997645,75.64490659325429,"75.644888028667,25.493374759114307,75.64492515784157,25.493340732880984",Azadirachta indica
8036,25.49687167069299,75.64308960709671,"75.64305678723174,25.496897776218592,75.64312242696168,25.49684556516739",Eucalyptus tereticornis
8037,25.49677623228861,75.64297405406246,"75.6429486783734,25.496798918854477,75.64299942975153,25.496753545722747",Aegle Marmelos
8038,27.737705545026813,76.20273104409355,"76.20271908493883,27.73771354719536,76.20274300324826,27.737697542858267",Prosopis cineraria
8039,27.737777464165475,76.2025051592729,"76.20248055006607,27.737817169048494,76.20252976847975,27.73773775928246",Azadirachta indica
8040,25.3142895877269,74.65221796306392,"74.65219758850262,25.3143030855647,74.65223833762523,25.314276089889102",Ailanthus excelsa
8041,26.86064134551986,76.53813163377225,"76.53808881666149,26.860684688896832,76.53817445088302,26.86059800214289",Vachellia nilotica
8042,28.423595720230885,74.59817186197603,"74.59815633972106,28.423608086019705,74.59818738423101,28.423583354442062",Aegle Marmelos
8043,26.190092068663816,75.6114671184757,"75.61143387871194,26.190135099129282,75.61150035823945,26.190049038198353",Azadirachta indica
8044,24.044830654156087,74.88604410909142,"74.88602565321912,24.044847575839654,74.8860625649637,24.044813732472516",Mangifera indica
